,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
77,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:52,FALSE,NA,7.87683E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alexandraheyn12,117,TRUE,FALSE,NA,NA
78,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:51,FALSE,NA,7.87682E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juanguerrero08,117,TRUE,FALSE,NA,NA
79,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:50,FALSE,NA,7.87682E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cowboy_43,117,TRUE,FALSE,NA,NA
80,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:50,FALSE,NA,7.87682E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joeyobey5,117,TRUE,FALSE,NA,NA
81,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:46,FALSE,NA,7.87681E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YoungTripleD,117,TRUE,FALSE,NA,NA
82,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:43,FALSE,NA,7.8768E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",isaacbats6,117,TRUE,FALSE,NA,NA
83,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:42,FALSE,NA,7.8768E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tylerpowell56,117,TRUE,FALSE,NA,NA
84,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:42,FALSE,NA,7.8768E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",asjflqblgjrqjg,117,TRUE,FALSE,NA,NA
85,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:42,FALSE,NA,7.8768E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colenerad_,117,TRUE,FALSE,NA,NA
86,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:41,FALSE,NA,7.8768E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",miaya_lacedup,117,TRUE,FALSE,NA,NA
87,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:39,FALSE,NA,7.87679E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CommonHector,117,TRUE,FALSE,NA,NA
88,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:36,FALSE,NA,7.87679E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rogerthat_dude,117,TRUE,FALSE,NA,NA
89,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:33,FALSE,NA,7.87678E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mike_martian23,117,TRUE,FALSE,NA,NA
90,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:33,FALSE,NA,7.87678E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alec_isaiah,117,TRUE,FALSE,NA,NA
91,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:32,FALSE,NA,7.87678E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",blustartechs,117,TRUE,FALSE,NA,NA
92,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:32,FALSE,NA,7.87678E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kxylaa,117,TRUE,FALSE,NA,NA
93,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:31,FALSE,NA,7.87677E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alec_Brewington,117,TRUE,FALSE,NA,NA
94,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:30,FALSE,NA,7.87677E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lcompton70,117,TRUE,FALSE,NA,NA
95,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:30,FALSE,NA,7.87677E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tonywallace64,117,TRUE,FALSE,NA,NA
96,RT @King_ConquerorJ: I need @DIRECTV to fix my service before this Cowboys game starts I know that got damn much.,FALSE,0,NA,10/16/2016 15:29,FALSE,NA,7.87677E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ADRIAN_KAL_EL,1,TRUE,FALSE,NA,NA
97,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:28,FALSE,NA,7.87677E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abigailms16,117,TRUE,FALSE,NA,NA
98,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:27,FALSE,NA,7.87676E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaTexana99,117,TRUE,FALSE,NA,NA
99,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:26,FALSE,NA,7.87676E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlMightyLil,117,TRUE,FALSE,NA,NA
100,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:26,FALSE,NA,7.87676E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rigbytheracoon2,117,TRUE,FALSE,NA,NA
101,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:22,FALSE,NA,7.87675E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hagarciav,117,TRUE,FALSE,NA,NA
102,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:22,FALSE,NA,7.87675E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sauceiscajun,117,TRUE,FALSE,NA,NA
103,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:22,FALSE,NA,7.87675E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jcmartinez44,117,TRUE,FALSE,NA,NA
104,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:22,FALSE,NA,7.87675E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DoubleDoggyDog,117,TRUE,FALSE,NA,NA
105,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:22,FALSE,NA,7.87675E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",mikemeidling,117,TRUE,FALSE,NA,NA
106,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:22,FALSE,NA,7.87675E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BradLira1,117,TRUE,FALSE,NA,NA
107,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:19,FALSE,NA,7.87674E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lil_Buz,117,TRUE,FALSE,NA,NA
108,I need @DIRECTV to fix my service before this Cowboys game starts I know that got damn much.,FALSE,0,NA,10/16/2016 15:18,FALSE,NA,7.87674E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",King_ConquerorJ,1,FALSE,FALSE,NA,NA
109,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:18,FALSE,NA,7.87674E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",skidshark,117,TRUE,FALSE,NA,NA
110,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:18,FALSE,NA,7.87674E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",noahbarbz13,117,TRUE,FALSE,NA,NA
111,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:18,FALSE,NA,7.87674E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",isaacsalazad93,117,TRUE,FALSE,NA,NA
112,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:16,FALSE,NA,7.87674E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DelandreaHall,117,TRUE,FALSE,NA,NA
113,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:15,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDYWDE,117,TRUE,FALSE,NA,NA
114,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:15,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DJCastillo71,117,TRUE,FALSE,NA,NA
115,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:15,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",soreb11,117,TRUE,FALSE,NA,NA
116,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:14,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wony_daddy,117,TRUE,FALSE,NA,NA
117,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:14,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ashdrenay,117,TRUE,FALSE,NA,NA
118,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:14,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arvonte,117,TRUE,FALSE,NA,NA
119,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:14,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Servando_2001,117,TRUE,FALSE,NA,NA
120,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:13,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeLegendary3,117,TRUE,FALSE,NA,NA
121,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:13,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VinnieTSU,117,TRUE,FALSE,NA,NA
122,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:13,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",happy81050,117,TRUE,FALSE,NA,NA
123,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:12,FALSE,NA,7.87673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jamulmer,117,TRUE,FALSE,NA,NA
124,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:10,FALSE,NA,7.87672E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jorgealro,117,TRUE,FALSE,NA,NA
125,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:09,FALSE,NA,7.87672E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lorseed,117,TRUE,FALSE,NA,NA
126,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:09,FALSE,NA,7.87672E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gchaynes14,117,TRUE,FALSE,NA,NA
127,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:08,FALSE,NA,7.87672E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tersa19744,117,TRUE,FALSE,NA,NA
128,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:07,FALSE,NA,7.87671E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NickSosa23,117,TRUE,FALSE,NA,NA
129,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:06,FALSE,NA,7.87671E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trevor_bradsher,117,TRUE,FALSE,NA,NA
130,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:05,FALSE,NA,7.87671E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",__Markooo,117,TRUE,FALSE,NA,NA
131,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:05,FALSE,NA,7.87671E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AntonioHolgin,117,TRUE,FALSE,NA,NA
132,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:03,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StephMoss70,117,TRUE,FALSE,NA,NA
133,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:03,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HillbillyTweet,117,TRUE,FALSE,NA,NA
134,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:03,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_jrobb,117,TRUE,FALSE,NA,NA
135,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:03,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NeyNeyByers,117,TRUE,FALSE,NA,NA
136,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:03,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xobeccaaa_,117,TRUE,FALSE,NA,NA
137,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:02,FALSE,NA,7.8767E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",HotHonduran,117,TRUE,FALSE,NA,NA
138,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:02,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MalloyTevin,117,TRUE,FALSE,NA,NA
139,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:02,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_cait12,117,TRUE,FALSE,NA,NA
140,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:02,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sweet_chloe_17,117,TRUE,FALSE,NA,NA
141,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:02,FALSE,NA,7.8767E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",ncommonsense,117,TRUE,FALSE,NA,NA
142,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:01,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bl0wmehoe_,117,TRUE,FALSE,NA,NA
143,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:01,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScarboroTyler,117,TRUE,FALSE,NA,NA
144,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:01,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LoveHurts38,117,TRUE,FALSE,NA,NA
145,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:01,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DonatoCamp87,117,TRUE,FALSE,NA,NA
146,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:00,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daniellacoelhox,117,TRUE,FALSE,NA,NA
147,"RT @dallascowboys: Watch #DALvsGB LIVE using @DIRECTV's Sunday Ticket! 

Sign up here: https://t.co/6cXPFIcqFd https://t.co/sE6PSc3gBl",FALSE,0,NA,10/16/2016 15:00,FALSE,NA,7.8767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cam4Three_,117,TRUE,FALSE,NA,NA
